week,year,month,search_index,search_growth,momentum_4w,keyword_frequency,brand_popularity,avg_price,avg_rating,cotton_ratio,printed_ratio,oversized_ratio,pastel_ratio,dark_ratio,bright_ratio,pattern_printed_ratio,pattern_plain_ratio,image_count,availability_count,discount_avg,new_arrival_ratio,lag_1_search,lag_2_search,lag_3_search,rolling_mean_4w,rolling_std_4w,season_Monsoon,season_Summer,season_Winter,category_Jeans,category_Kurti,category_Saree,category_Streetwear,category_TShirt,trend_label,next_week_search
118,2023,6,41.33,-0.095821483264056,44.7825,133,0.5,3195.31,4.23,0.61,0.17,0.15,0.48,0.48,0.04,0.17,0.83,240,307,0.23,0.05,45.71,44.61,47.48,44.7825,2.5875519318459816,1,0,0,0,0,1,0,0,0,42.84
119,2023,6,42.84,0.036535204451972,43.6225,129,0.73,3326.26,4.03,0.13,0.26,0.09,0.51,0.31,0.18,0.26,0.74,254,347,0.23,0.28,41.33,45.71,44.61,43.6225,1.9322417895628703,1,0,0,0,0,1,0,0,1,42.57
120,2023,6,42.57,-0.0063025210084034,43.1125,130,0.39,3451.32,3.87,0.17,0.37,0.39,0.19,0.19,0.62,0.37,0.63,231,298,0.16,0.27,42.84,41.33,45.71,43.1125,1.8522846253567757,1,0,0,0,0,1,0,0,1,47.36
121,2023,7,47.36,0.1125205543810194,43.525000000000006,127,0.56,14412.1,4.25,0.32,0.16,0.02,0.37,0.39,0.24,0.16,0.84,273,323,0.23,0.08,42.57,42.84,41.33,43.525000000000006,2.639854793986425,1,0,0,0,0,1,0,0,2,39.69
122,2023,7,39.69,-0.1619510135135136,43.115,123,0.9,3517.67,4.12,0.04,0.16,0.02,0.11,0.4,0.49,0.16,0.84,245,328,0.31,0.19,47.36,42.57,42.84,43.114999999999995,3.1687694772576567,1,0,0,0,0,1,0,0,0,44.55
123,2023,7,44.55,0.1224489795918366,43.5425,139,0.63,3702.45,3.91,0.58,0.22,0.15,0.17,0.27,0.56,0.22,0.78,238,266,0.26,0.2,39.69,47.36,42.57,43.5425,3.233979746380577,1,0,0,0,0,1,0,0,2,43.25
124,2023,7,43.25,-0.0291806958473624,43.7125,135,0.67,3361.33,3.43,0.13,0.28,0.25,0.61,0.23,0.16,0.28,0.72,224,300,0.13,0.13,44.55,39.69,47.36,43.7125,3.183293629769821,1,0,0,0,0,1,0,0,1,43.5
125,2023,8,43.5,0.0057803468208093,42.7475,130,0.64,3493.28,4.49,0.09,0.09,0.01,0.95,0.54,0.0,0.09,0.91,240,319,0.18,0.2,43.25,44.55,39.69,42.7475,2.114716293028394,1,0,0,0,0,1,0,0,1,40.6
126,2023,8,40.6,-0.0666666666666666,42.975,128,0.69,3655.07,4.27,0.36,0.1,0.04,0.55,0.8,0.0,0.1,0.9,223,292,0.17,0.32,43.5,43.25,44.55,42.975,1.680525711397007,1,0,0,0,0,1,0,0,0,41.92
127,2023,8,41.92,0.0325123152709359,42.3175,122,0.38,3429.61,4.26,0.57,0.34,0.17,0.54,0.61,0.0,0.34,0.66,219,275,0.18,0.24,40.6,43.5,43.25,42.3175,1.338615578374313,1,0,0,0,0,1,0,0,1,40.1
128,2023,8,40.1,-0.0434160305343511,41.53,113,0.58,3427.72,4.3,0.37,0.41,0.13,0.19,0.32,0.49,0.41,0.59,195,268,0.16,0.37,41.92,40.6,43.5,41.53,1.5212713980964643,1,0,0,0,0,1,0,0,1,44.78
129,2023,9,44.78,0.1167082294264338,41.85,143,0.38,3419.09,4.34,0.15,0.26,0.03,0.66,0.19,0.15,0.26,0.74,267,313,0.19,0.49,40.1,41.92,40.6,41.85,2.098793304099537,0,0,0,0,0,1,0,0,2,46.63
130,2023,9,46.63,0.0413130861991961,43.3575,146,0.46,3352.72,4.1,0.09,0.69,0.14,0.26,0.05,0.69,0.69,0.31,263,267,0.16,0.66,44.78,40.1,41.92,43.3575,2.9103536440324755,0,0,0,0,0,1,0,0,1,45.73
131,2023,9,45.73,-0.0193008792622776,44.31,140,0.47,3392.15,4.25,0.15,0.4,0.24,0.44,0.41,0.15,0.4,0.6,221,288,0.22,0.38,46.63,44.78,40.1,44.31,2.906532871538379,0,0,0,0,0,1,0,0,1,45.95
132,2023,9,45.95,0.0048108462715943,45.7725,123,0.64,3644.54,4.22,0.06,0.07,0.0,0.36,0.21,0.43,0.07,0.93,257,240,0.23,0.08,45.73,46.63,44.78,45.7725,0.76456414598985,0,0,0,0,0,1,0,0,1,40.49
133,2023,10,40.49,-0.1188248095756256,44.7,108,0.51,3243.64,4.12,0.38,0.16,0.23,0.57,0.3,0.13,0.16,0.84,239,297,0.19,0.32,45.95,45.73,46.63,44.7,2.8326901230690855,0,0,0,0,0,1,0,0,0,41.29
134,2023,10,41.29,0.0197579649296122,43.365,130,0.79,3528.31,4.23,0.59,0.12,0.01,0.27,0.53,0.2,0.12,0.88,252,296,0.25,0.47,40.49,45.95,45.73,43.365,2.8778869563158844,0,0,0,0,0,1,0,0,1,45.27
135,2023,10,45.27,0.096391378057641,43.25,134,0.43,3605.76,4.06,0.41,0.54,0.24,0.36,0.22,0.42,0.54,0.46,215,340,0.25,0.23,41.29,40.49,45.95,43.25,2.7585986780730614,0,0,0,0,0,1,0,0,2,41.99
136,2023,10,41.99,-0.0724541639054562,42.260000000000005,130,0.54,3610.37,4.27,0.21,0.41,0.42,0.88,0.3,0.0,0.41,0.59,208,261,0.2,0.13,45.27,41.29,40.49,42.260000000000005,2.098157922241892,0,0,0,0,0,1,0,0,0,39.94
137,2023,11,39.94,-0.0488211478923554,42.1225,127,0.47,3648.13,4.02,0.76,0.67,0.01,0.24,0.46,0.3,0.67,0.33,252,289,0.22,0.34,41.99,45.27,41.29,42.1225,2.2642640452620393,0,0,0,0,0,1,0,0,1,42.21
138,2023,11,42.21,0.056835252879319,42.3525,125,0.57,3673.53,4.09,0.19,0.09,0.04,0.54,0.73,0.0,0.09,0.91,239,286,0.13,0.54,39.94,41.99,45.27,42.3525,2.197246382786059,0,0,0,0,0,1,0,0,2,44.69
139,2023,11,44.69,0.0587538497986257,42.2075,118,0.4,3325.88,4.96,0.29,0.23,0.07,0.26,0.29,0.45,0.23,0.77,226,250,0.19,0.4,42.21,39.94,41.99,42.207499999999996,1.9452227807288318,0,0,0,0,0,1,0,0,2,43.17
140,2023,11,43.17,-0.0340120832400984,42.5025,131,0.88,3625.12,3.87,0.35,0.41,0.36,0.14,0.22,0.64,0.41,0.59,202,258,0.18,0.25,44.69,42.21,39.94,42.5025,1.9901989012825874,0,0,0,0,0,1,0,0,1,42.34
141,2023,12,42.34,-0.0192263145703034,43.1025,129,0.43,3377.05,4.04,0.34,0.25,0.04,0.35,0.18,0.47,0.25,0.75,219,321,0.24,0.1,43.17,44.69,42.21,43.1025,1.1405663797720968,0,0,1,0,0,1,0,0,1,46.88
142,2023,12,46.88,0.1072272083136514,44.27,140,0.51,3392.58,3.79,0.38,0.26,0.04,0.14,0.63,0.23,0.26,0.74,239,290,0.22,0.11,42.34,43.17,44.69,44.269999999999996,1.9936064472875408,0,0,1,0,0,1,0,0,2,40.54
143,2023,12,40.54,-0.1352389078498294,43.2325,114,0.81,3663.53,3.58,0.19,0.3,0.06,0.44,0.39,0.17,0.3,0.7,235,273,0.14,0.18,46.88,42.34,43.17,43.2325,2.667975199784743,0,0,1,0,0,1,0,0,0,44.91
144,2023,12,44.91,0.1077947705969413,43.6675,138,0.83,3565.53,4.52,0.58,0.31,0.25,0.64,0.58,0.0,0.31,0.69,242,294,0.19,0.31,40.54,46.88,42.34,43.667500000000004,2.7932940530252894,0,0,1,0,0,1,0,0,2,44.48
145,2024,1,44.48,-0.0095747049654865,44.2025,134,0.52,3197.86,4.79,0.06,0.41,0.01,0.09,0.71,0.2,0.41,0.59,218,300,0.15,0.48,44.91,40.54,46.88,44.2025,2.6558410469503757,0,0,1,0,0,1,0,0,1,41.99
146,2024,1,41.99,-0.055980215827338,42.98,145,0.82,3404.72,4.67,0.3,0.51,0.01,0.53,0.29,0.18,0.51,0.49,241,327,0.15,0.2,44.48,44.91,40.54,42.980000000000004,2.0743352348804223,0,0,1,0,0,1,0,0,0,40.78
147,2024,1,40.78,-0.0288163848535365,43.04,116,0.56,3670.58,3.92,0.17,0.09,0.07,0.34,0.65,0.01,0.09,0.91,207,300,0.17,0.17,41.99,44.48,44.91,43.04,1.9816323237842122,0,0,1,0,0,1,0,0,1,46.33
148,2024,1,46.33,0.136096125551741,43.395,139,0.83,3529.98,3.75,0.15,0.41,0.19,0.31,0.31,0.38,0.41,0.59,212,305,0.05,0.28,40.78,41.99,44.48,43.394999999999996,2.4902275665756104,0,0,1,0,0,1,0,0,2,40.18
149,2024,2,40.18,-0.1327433628318584,42.32,132,0.71,3497.33,3.5,0.12,0.83,0.05,0.79,0.33,0.0,0.83,0.17,204,313,0.25,0.48,46.33,40.78,41.99,42.32,2.7773008479456727,0,0,1,0,0,1,0,0,0,44.7
150,2024,2,44.7,0.1124937779990045,42.9975,137,0.63,3459.7,4.07,0.57,0.4,0.07,0.56,0.42,0.02,0.4,0.6,264,250,0.15,0.33,40.18,46.33,40.78,42.9975,2.9921940110894805,0,0,1,0,0,1,0,0,2,48.4
151,2024,2,48.4,0.0827740492170021,44.9025,132,0.76,3560.09,3.84,0.15,0.39,0.09,0.55,0.9,0.0,0.39,0.61,238,307,0.09,0.39,44.7,40.18,46.33,44.902499999999996,3.493483218794637,0,0,1,0,0,1,0,0,2,41.57
152,2024,2,41.57,-0.1411157024793388,43.712500000000006,125,0.45,3680.66,4.16,0.04,0.36,0.11,0.38,0.05,0.57,0.36,0.64,224,272,0.13,0.21,48.4,44.7,40.18,43.712500000000006,3.6522447435332714,0,0,1,0,0,1,0,0,0,36.73
153,2024,3,36.73,-0.1164301178734665,42.85,101,0.73,3381.9,3.68,0.65,0.36,0.28,0.88,0.39,0.0,0.36,0.64,203,238,0.3,0.28,41.57,48.4,44.7,42.85,4.943608668439125,0,1,0,0,0,1,0,0,0,42.03
154,2024,3,42.03,0.1442962156275524,42.1825,114,0.45,3456.51,4.08,0.13,0.34,0.08,0.27,0.21,0.52,0.34,0.66,231,274,0.16,0.36,36.73,41.57,48.4,42.1825,4.788370460466322,0,1,0,0,0,1,0,0,2,41.31
155,2024,3,41.31,-0.0171306209850107,40.41,117,0.64,3285.83,4.28,0.22,0.33,0.28,0.21,0.41,0.38,0.33,0.67,224,243,0.12,0.14,42.03,36.73,41.57,40.41,2.47132892725078,0,1,0,0,0,1,0,0,1,44.97
156,2024,3,44.97,0.0885984023238923,41.26,133,0.41,3595.1,3.88,0.54,0.32,0.15,0.13,0.2,0.67,0.32,0.68,199,289,0.25,0.25,41.31,42.03,36.73,41.26,3.409809378836273,0,1,0,0,0,1,0,0,2,40.06
157,2024,4,40.06,-0.1091839003780297,42.0925,134,0.8,3491.88,4.49,0.19,0.23,0.14,0.73,0.15,0.12,0.23,0.77,237,307,0.15,0.28,44.97,41.31,42.03,42.0925,2.083848602945949,0,1,0,0,0,1,0,0,0,43.61
158,2024,4,43.61,0.0886170743884173,42.4875,124,0.36,3402.18,3.98,0.22,0.22,0.25,0.03,0.63,0.34,0.22,0.78,248,309,0.25,0.21,40.06,44.97,41.31,42.487500000000004,2.2137505881798067,0,1,0,0,0,1,0,0,2,46.58
159,2024,4,46.58,0.068103645952763,43.805,134,0.6,3320.07,4.09,0.19,0.67,0.02,0.46,0.36,0.18,0.67,0.33,241,311,0.28,0.11,43.61,40.06,44.97,43.805,2.776142407490364,0,1,0,0,0,1,0,0,2,40.61
160,2024,4,40.61,-0.1281665951051953,42.715,123,0.59,3612.07,3.97,0.23,0.52,0.11,0.46,0.59,0.0,0.52,0.48,233,271,0.29,0.34,46.58,43.61,40.06,42.715,3.0121586943585443,0,1,0,0,0,1,0,0,0,43.26
161,2024,5,43.26,0.065254863334154,43.515,131,0.79,3198.65,4.07,0.24,0.33,0.17,0.34,0.3,0.36,0.33,0.67,228,258,0.14,0.1,40.61,46.58,43.61,43.515,2.443174164892822,0,1,0,0,0,1,0,0,2,39.41
162,2024,5,39.41,-0.0889967637540453,42.465,121,0.58,3358.26,3.73,0.26,0.33,0.07,0.47,0.59,0.0,0.33,0.67,270,339,0.16,0.23,43.26,40.61,46.58,42.464999999999996,3.1801100609884236,0,1,0,0,0,1,0,0,0,42.66
163,2024,5,42.66,0.0824663790916011,41.485,114,0.6,3404.88,4.35,0.05,0.22,0.55,0.42,0.05,0.53,0.22,0.78,241,279,0.26,0.15,39.41,43.26,40.61,41.485,1.789087290585112,0,1,0,0,0,1,0,0,2,37.32
164,2024,5,37.32,-0.1251758087201124,40.6625,112,0.88,3115.33,4.1,0.33,0.66,0.0,0.51,0.16,0.33,0.66,0.34,196,242,0.2,0.26,42.66,39.41,43.26,40.662499999999994,2.797503351204405,0,1,0,0,0,1,0,0,0,38.29
165,2024,6,38.29,0.0259914255091102,39.42,123,0.32,3609.82,4.0,0.14,0.46,0.13,0.54,0.62,0.0,0.46,0.54,226,283,0.22,0.03,37.32,42.66,39.41,39.42,2.322685227633439,1,0,0,0,0,1,0,0,1,42.51
166,2024,6,42.51,0.1102115434839383,40.195,107,0.85,3538.67,3.67,0.07,0.4,0.38,0.26,0.57,0.17,0.4,0.6,251,261,0.12,0.25,38.29,37.32,42.66,40.195,2.7886735197939356,1,0,0,0,0,1,0,0,2,41.64
167,2024,6,41.64,-0.0204657727593506,39.94,135,0.79,3868.08,4.13,0.32,0.22,0.01,0.15,0.38,0.47,0.22,0.78,235,260,0.16,0.02,42.51,38.29,37.32,39.94,2.522022997516064,1,0,0,0,0,1,0,0,1,42.48
168,2024,6,42.48,0.0201729106628241,41.23,135,0.8,3355.2,4.19,0.63,0.82,0.05,0.41,0.34,0.25,0.82,0.18,242,304,0.24,0.1,41.64,42.51,38.29,41.230000000000004,2.001049724519569,1,0,0,0,0,1,0,0,1,41.1
169,2024,7,41.1,-0.0324858757062146,41.9325,119,0.66,3724.48,4.25,0.11,0.16,0.05,0.26,0.31,0.43,0.16,0.84,216,269,0.23,0.32,42.48,41.64,42.51,41.9325,0.6860211367004713,1,0,0,0,0,1,0,0,1,38.85
170,2024,7,38.85,-0.0547445255474452,41.0175,119,0.88,3140.19,3.38,0.13,0.49,0.04,0.32,0.38,0.3,0.49,0.51,196,219,0.19,0.16,41.1,42.48,41.64,41.0175,1.5525543468748044,1,0,0,0,0,1,0,0,0,39.73
171,2024,7,39.73,0.0226512226512225,40.54,108,0.76,3634.53,4.3,0.26,0.04,0.06,0.28,0.21,0.51,0.04,0.96,261,235,0.19,0.05,38.85,41.1,42.48,40.54,1.590534501354773,1,0,0,0,0,1,0,0,1,34.91
172,2024,7,34.91,-0.1213189025924993,38.6475,123,0.35,3497.6,4.19,0.46,0.07,0.05,0.38,0.57,0.05,0.07,0.93,232,224,0.24,0.43,39.73,38.85,41.1,38.6475,2.6580992582419984,1,0,0,0,0,1,0,0,0,36.11
173,2024,8,36.11,0.0343741048410197,37.4,97,0.79,3831.22,4.27,0.27,0.4,0.04,0.43,0.37,0.2,0.4,0.6,238,261,0.22,0.18,34.91,39.73,38.85,37.4,2.2653623698355037,1,0,0,0,0,1,0,0,1,41.74
174,2024,8,41.74,0.1559124896150652,38.1225,140,0.54,3311.66,4.63,0.25,0.43,0.02,0.59,0.7,0.0,0.43,0.57,221,321,0.11,0.2,36.11,34.91,39.73,38.1225,3.164420694745464,1,0,0,0,0,1,0,0,2,40.27
175,2024,8,40.27,-0.0352180162913272,38.2575,147,0.35,3512.74,4.72,0.23,0.11,0.05,0.74,0.52,0.0,0.11,0.89,198,267,0.3,0.22,41.74,36.11,34.91,38.2575,3.2657554001078175,1,0,0,0,0,1,0,0,1,40.53
176,2024,8,40.53,0.0064564191705984,39.6625,128,0.6,3816.06,4.3,0.24,0.37,0.13,0.17,0.49,0.34,0.37,0.63,222,239,0.26,0.43,40.27,41.74,36.11,39.6625,2.453424477473606,1,0,0,0,0,1,0,0,1,43.15
177,2024,9,43.15,0.0646434739698986,41.4225,126,0.51,3554.16,4.36,0.62,0.85,0.05,0.26,0.39,0.35,0.85,0.15,191,266,0.28,0.16,40.53,40.27,41.74,41.4225,1.3178106844307718,0,0,0,0,0,1,0,0,2,40.82
178,2024,9,40.82,-0.0539976825028968,41.1925,125,0.89,3197.58,4.22,0.2,0.23,0.16,0.51,0.33,0.16,0.23,0.77,268,286,0.27,0.28,43.15,40.53,40.27,41.1925,1.3241947238478835,0,0,0,0,0,1,0,0,0,35.43
179,2024,9,35.43,-0.1320431161195492,39.9825,104,0.33,3224.36,4.31,0.14,0.41,0.16,0.64,0.33,0.03,0.41,0.59,185,295,0.18,0.07,40.82,43.15,40.53,39.9825,3.2536889320687385,0,0,0,0,0,1,0,0,0,41.79
180,2024,9,41.79,0.1795088907705333,40.2975,132,0.77,3394.41,4.46,0.14,0.6,0.09,0.13,0.74,0.13,0.6,0.4,217,290,0.27,0.29,35.43,40.82,43.15,40.2975,3.3827934708856526,0,0,0,0,0,1,0,0,2,45.31
181,2024,10,45.31,0.0842306771955014,40.8375,144,0.83,3626.75,4.27,0.06,0.45,0.43,0.29,0.53,0.18,0.45,0.55,234,313,0.19,0.11,41.79,35.43,40.82,40.8375,4.088678474356549,0,0,0,0,0,1,0,0,2,39.01
182,2024,10,39.01,-0.1390421540498787,40.385000000000005,117,0.59,3661.32,4.11,0.14,0.18,0.29,0.17,0.33,0.5,0.18,0.82,185,223,0.16,0.05,45.31,41.79,35.43,40.385000000000005,4.190159105968803,0,0,0,0,0,1,0,0,0,38.63
183,2024,10,38.63,-0.0097410920276851,41.185,107,0.43,3014.17,4.13,0.46,0.66,0.08,0.62,0.28,0.1,0.66,0.34,197,214,0.21,0.42,39.01,45.31,41.79,41.185,3.0897842427371196,0,0,0,0,0,1,0,0,1,37.85
184,2024,10,37.85,-0.0201915609629821,40.2,121,0.61,3633.48,3.81,0.33,0.03,0.33,0.69,0.39,0.0,0.03,0.97,241,258,0.19,0.12,38.63,39.01,45.31,40.2,3.4407169795455843,0,0,0,0,0,1,0,0,1,35.4
185,2024,11,35.4,-0.0647291941875826,37.7225,99,0.76,3502.02,4.51,0.39,0.29,0.39,0.16,0.28,0.56,0.29,0.71,180,283,0.15,0.21,37.85,38.63,39.01,37.722500000000004,1.621879054265969,0,0,0,0,0,1,0,0,0,39.81
186,2024,11,39.81,0.1245762711864408,37.9225,122,0.8,3568.65,3.6,0.67,0.38,0.04,0.17,0.17,0.66,0.38,0.62,256,273,0.19,0.15,35.4,37.85,38.63,37.9225,1.864714008456347,0,0,0,0,0,1,0,0,2,38.04
187,2024,11,38.04,-0.0444611906556142,37.775000000000006,100,0.84,3347.74,3.84,0.02,0.46,0.02,0.29,0.22,0.49,0.46,0.54,205,323,0.19,0.52,39.81,35.4,37.85,37.775000000000006,1.812705160802497,0,0,0,0,0,1,0,0,1,43.26
188,2024,11,43.26,0.1372239747634069,39.1275,144,0.68,3571.31,3.79,0.1,0.6,0.25,0.24,0.31,0.45,0.6,0.4,257,334,0.16,0.22,38.04,39.81,35.4,39.1275,3.2974876800376314,0,0,0,0,0,1,0,0,2,37.28
189,2024,12,37.28,-0.1382339343504391,39.5975,129,0.45,3587.98,4.49,0.24,0.54,0.29,0.63,0.67,0.0,0.54,0.46,238,297,0.19,0.31,43.26,38.04,39.81,39.5975,2.661808595673238,0,0,1,0,0,1,0,0,0,37.4
190,2024,12,37.4,0.0032188841201716,38.995,97,0.84,3778.09,3.93,0.13,0.64,0.02,0.25,0.3,0.45,0.64,0.36,206,296,0.27,0.5,37.28,43.26,38.04,38.995,2.8628365886535128,0,0,1,0,0,1,0,0,1,38.78
191,2024,12,38.78,0.0368983957219251,39.18,113,0.49,3869.84,4.25,0.14,0.66,0.29,0.35,0.16,0.49,0.66,0.34,221,268,0.17,0.45,37.4,37.28,43.26,39.18,2.8038544898050515,0,0,1,0,0,1,0,0,1,49.93
192,2024,12,49.93,0.2875193398659101,40.8475,154,0.76,3694.05,4.14,0.18,0.37,0.19,0.12,0.05,0.83,0.37,0.63,259,291,0.21,0.1,38.78,37.4,37.28,40.847500000000004,6.093129327365368,0,0,1,0,0,1,0,0,2,38.1
193,2025,1,38.1,-0.2369317043861405,41.0525,125,0.5,3641.29,3.89,0.55,0.3,0.36,0.13,0.93,0.0,0.3,0.7,215,263,0.19,0.32,49.93,38.78,37.4,41.0525,5.945089710565064,0,0,1,0,0,1,0,0,0,41.6
194,2025,1,41.6,0.0918635170603674,42.1025,135,0.81,3577.43,3.8,0.32,0.64,0.42,0.09,0.27,0.64,0.64,0.36,240,265,0.19,0.58,38.1,49.93,38.78,42.1025,5.433883663335698,0,0,1,0,0,1,0,0,2,40.91
195,2025,1,40.91,-0.0165865384615385,42.635,117,0.59,3219.3,4.33,0.47,0.69,0.14,0.25,0.46,0.29,0.69,0.31,207,236,0.16,0.26,41.6,38.1,49.93,42.635,5.093463130981375,0,0,1,0,0,1,0,0,1,35.55
196,2025,1,35.55,-0.1310193106819848,39.04,104,0.59,3496.3,4.21,0.28,0.4,0.03,0.73,0.19,0.08,0.4,0.6,228,301,0.18,0.21,40.91,41.6,38.1,39.04,2.775740141535824,0,0,1,0,0,1,0,0,0,41.45
197,2025,2,41.45,0.1659634317862168,39.8775,137,0.62,3231.98,4.57,0.61,0.34,0.15,0.43,0.25,0.32,0.34,0.66,212,280,0.12,0.17,35.55,40.91,41.6,39.8775,2.900176718753527,0,0,1,0,0,1,0,0,2,40.21
198,2025,2,40.21,-0.0299155609167672,39.53,97,0.65,3556.9,3.83,0.07,0.72,0.13,0.52,0.52,0.0,0.72,0.28,211,278,0.19,0.14,41.45,35.55,40.91,39.53,2.70145639732842,0,0,1,0,0,1,0,0,1,42.99
199,2025,2,42.99,0.0691370305894056,40.05,135,0.36,3520.65,4.04,0.26,0.19,0.32,0.17,0.74,0.09,0.19,0.81,243,325,0.05,0.16,40.21,41.45,35.55,40.050000000000004,3.208280951953341,0,0,1,0,0,1,0,0,2,39.1
200,2025,2,39.1,-0.0904861595719934,40.9375,113,0.36,3092.66,4.25,0.4,0.2,0.25,0.72,0.42,0.0,0.2,0.8,204,265,0.18,0.07,42.99,40.21,41.45,40.9375,1.671434015050129,0,0,1,0,0,1,0,0,0,38.17
201,2025,3,38.17,-0.0237851662404091,40.11750000000001,112,0.83,3567.9,3.58,0.32,0.36,0.07,0.47,0.17,0.36,0.36,0.64,226,318,0.22,0.35,39.1,42.99,40.21,40.11750000000001,2.0886897806998426,0,1,0,0,0,1,0,0,1,36.83
202,2025,3,36.83,-0.0351061042703695,39.2725,111,0.88,3252.62,3.92,0.09,0.14,0.29,0.5,0.43,0.07,0.14,0.86,205,260,0.2,0.05,38.17,39.1,42.99,39.2725,2.647695538891634,0,1,0,0,0,1,0,0,1,39.2
203,2025,3,39.2,0.0643497149063265,38.325,100,0.76,3493.91,4.12,0.45,0.34,0.05,0.3,0.53,0.17,0.34,0.66,220,285,0.12,0.27,36.83,38.17,39.1,38.325,1.099287648130989,0,1,0,0,0,1,0,0,2,35.93
204,2025,3,35.93,-0.0834183673469388,37.5325,119,0.47,3470.13,4.0,0.25,0.32,0.21,0.32,0.61,0.07,0.32,0.68,236,310,0.22,0.2,39.2,36.83,38.17,37.5325,1.4431995703990723,0,1,0,0,0,1,0,0,0,38.59
205,2025,4,38.59,0.0740328416365154,37.6375,137,0.38,3611.32,4.05,0.43,0.35,0.03,0.75,0.36,0.0,0.35,0.65,226,296,0.27,0.03,35.93,39.2,36.83,37.6375,1.5183626049136159,0,1,0,0,0,1,0,0,2,39.54
206,2025,4,39.54,0.0246177766260689,38.315,128,0.35,3311.66,3.65,0.2,0.16,0.02,0.04,0.82,0.14,0.16,0.84,218,274,0.28,0.13,38.59,35.93,39.2,38.315,1.6378542873731714,0,1,0,0,0,1,0,0,1,45.19
207,2025,4,45.19,0.142893272635306,39.8125,135,0.57,3142.72,4.51,0.27,0.15,0.11,0.34,0.2,0.46,0.15,0.85,243,310,0.23,0.14,39.54,38.59,35.93,39.8125,3.8970106064349608,0,1,0,0,0,1,0,0,2,42.5
208,2025,4,42.5,-0.0595264439035184,41.455,124,0.61,3579.46,3.73,0.45,0.41,0.11,0.18,0.39,0.43,0.41,0.59,248,320,0.13,0.16,45.19,39.54,38.59,41.455,2.9954242882547506,0,1,0,0,0,1,0,0,0,39.25
209,2025,5,39.25,-0.076470588235294,41.62,127,0.71,3290.45,3.44,0.15,0.23,0.0,0.57,0.61,0.0,0.23,0.77,225,235,0.26,0.05,42.5,45.19,39.54,41.62,2.796581246212324,0,1,0,0,0,1,0,0,0,39.15
210,2025,5,39.15,-0.0025477707006369,41.5225,124,0.4,3539.46,4.49,0.31,0.79,0.41,0.46,0.27,0.27,0.79,0.21,254,261,0.18,0.43,39.25,42.5,45.19,41.5225,2.8982221561961876,0,1,0,0,0,1,0,0,1,36.65
211,2025,5,36.65,-0.0638569604086846,39.3875,87,0.39,3099.03,3.65,0.2,0.56,0.2,0.59,0.41,0.0,0.56,0.44,220,284,0.16,0.44,39.15,39.25,42.5,39.3875,2.39839355958663,0,1,0,0,0,1,0,0,0,42.96
212,2025,5,42.96,0.172169167803547,39.5025,132,0.59,3545.16,4.32,0.73,0.35,0.07,0.21,0.24,0.55,0.35,0.65,228,294,0.29,0.2,36.65,39.15,39.25,39.5025,2.599940704452049,0,1,0,0,0,1,0,0,2,38.41
213,2025,6,38.41,-0.1059124767225326,39.2925,110,0.48,3446.84,4.62,0.57,0.34,0.28,0.13,0.15,0.72,0.34,0.66,236,280,0.23,0.2,42.96,36.65,39.15,39.2925,2.6603555526783693,1,0,0,0,0,1,0,0,0,36.83
214,2025,6,36.83,-0.0411351210622233,38.7125,118,0.43,3682.87,4.24,0.04,0.26,0.16,0.23,0.08,0.69,0.26,0.74,225,274,0.25,0.02,38.41,42.96,36.65,38.7125,2.93998157590599,1,0,0,0,0,1,0,0,1,37.45
215,2025,6,37.45,0.0168341026337226,38.9125,97,0.42,3616.02,4.46,0.28,0.29,0.16,0.54,0.3,0.16,0.29,0.71,194,290,0.19,0.11,36.83,38.41,42.96,38.9125,2.7755164684553133,1,0,0,0,0,1,0,0,1,38.64
216,2025,6,38.64,0.0317757009345793,37.8325,123,0.69,3361.92,4.28,0.43,0.24,0.18,0.44,0.03,0.53,0.24,0.76,231,263,0.21,0.14,37.45,36.83,38.41,37.832499999999996,0.843973735768308,1,0,0,0,0,1,0,0,1,34.44
217,2025,7,34.44,-0.108695652173913,36.84,102,0.35,3898.03,3.5,0.31,0.16,0.17,0.32,0.39,0.29,0.16,0.84,184,255,0.13,0.15,38.64,37.45,36.83,36.839999999999996,1.7675029467208216,1,0,0,0,0,1,0,0,0,40.28
218,2025,7,40.28,0.1695702671312429,37.7025,119,0.9,3205.26,3.93,0.43,0.12,0.13,0.57,0.17,0.26,0.12,0.88,255,266,0.23,0.67,34.44,38.64,37.45,37.7025,2.465094656735665,1,0,0,0,0,1,0,0,2,42.02
219,2025,7,42.02,0.0431976166832175,38.845,131,0.84,3307.43,3.86,0.53,0.14,0.09,0.22,0.61,0.17,0.14,0.86,199,237,0.24,0.09,40.28,34.44,38.64,38.845,3.2447855604543907,1,0,0,0,0,1,0,0,1,36.62
220,2025,7,36.62,-0.1285102332222752,38.34,119,0.55,3649.09,4.61,0.18,0.53,0.06,0.22,0.36,0.42,0.53,0.47,222,229,0.09,0.15,42.02,40.28,34.44,38.34,3.438720692350575,1,0,0,0,0,1,0,0,0,41.51
221,2025,8,41.51,0.1335335882031676,40.1075,137,0.45,3841.81,4.0,0.08,0.33,0.33,0.65,0.32,0.03,0.33,0.67,218,330,0.18,0.15,36.62,42.02,40.28,40.1075,2.4370114895092074,1,0,0,0,0,1,0,0,2,43.51
