week,year,month,season,category,search_index,search_growth,momentum_4w,keyword_frequency,brand_popularity,avg_price,avg_rating,cotton_ratio,printed_ratio,oversized_ratio,pastel_ratio,dark_ratio,bright_ratio,pattern_printed_ratio,pattern_plain_ratio,image_count,availability_count,discount_avg,new_arrival_ratio,trend_label,next_week_search
167,2024,6,Monsoon,Saree,41.64,-0.020465772759350687,39.94,135,0.79,3868.08,4.13,0.32,0.22,0.01,0.15,0.38,0.47,0.22,0.78,235,260,0.16,0.02,1,42.48
168,2024,6,Monsoon,Saree,42.48,0.020172910662824117,41.230000000000004,135,0.8,3355.2,4.19,0.63,0.82,0.05,0.41,0.34,0.25,0.82,0.18,242,304,0.24,0.1,1,41.1
169,2024,7,Monsoon,Saree,41.1,-0.03248587570621464,41.9325,119,0.66,3724.48,4.25,0.11,0.16,0.05,0.26,0.31,0.43,0.16,0.84,216,269,0.23,0.32,1,38.85
170,2024,7,Monsoon,Saree,38.85,-0.054744525547445244,41.0175,119,0.88,3140.19,3.38,0.13,0.49,0.04,0.32,0.38,0.3,0.49,0.51,196,219,0.19,0.16,0,39.73
171,2024,7,Monsoon,Saree,39.73,0.022651222651222547,40.54,108,0.76,3634.53,4.3,0.26,0.04,0.06,0.28,0.21,0.51,0.04,0.96,261,235,0.19,0.05,1,34.91
172,2024,7,Monsoon,Saree,34.91,-0.12131890259249933,38.6475,123,0.35,3497.6,4.19,0.46,0.07,0.05,0.38,0.57,0.05,0.07,0.93,232,224,0.24,0.43,0,36.11
173,2024,8,Monsoon,Saree,36.11,0.03437410484101977,37.4,97,0.79,3831.22,4.27,0.27,0.4,0.04,0.43,0.37,0.2,0.4,0.6,238,261,0.22,0.18,1,41.74
174,2024,8,Monsoon,Saree,41.74,0.1559124896150652,38.1225,140,0.54,3311.66,4.63,0.25,0.43,0.02,0.59,0.7,0.0,0.43,0.57,221,321,0.11,0.2,2,40.27
175,2024,8,Monsoon,Saree,40.27,-0.03521801629132726,38.2575,147,0.35,3512.74,4.72,0.23,0.11,0.05,0.74,0.52,0.0,0.11,0.89,198,267,0.3,0.22,1,40.53
176,2024,8,Monsoon,Saree,40.53,0.006456419170598471,39.6625,128,0.6,3816.06,4.3,0.24,0.37,0.13,0.17,0.49,0.34,0.37,0.63,222,239,0.26,0.43,1,43.15
177,2024,9,Autumn,Saree,43.15,0.06464347396989867,41.4225,126,0.51,3554.16,4.36,0.62,0.85,0.05,0.26,0.39,0.35,0.85,0.15,191,266,0.28,0.16,2,40.82
178,2024,9,Autumn,Saree,40.82,-0.05399768250289683,41.1925,125,0.89,3197.58,4.22,0.2,0.23,0.16,0.51,0.33,0.16,0.23,0.77,268,286,0.27,0.28,0,35.43
179,2024,9,Autumn,Saree,35.43,-0.13204311611954922,39.9825,104,0.33,3224.36,4.31,0.14,0.41,0.16,0.64,0.33,0.03,0.41,0.59,185,295,0.18,0.07,0,41.79
180,2024,9,Autumn,Saree,41.79,0.17950889077053334,40.2975,132,0.77,3394.41,4.46,0.14,0.6,0.09,0.13,0.74,0.13,0.6,0.4,217,290,0.27,0.29,2,45.31
181,2024,10,Autumn,Saree,45.31,0.08423067719550148,40.8375,144,0.83,3626.75,4.27,0.06,0.45,0.43,0.29,0.53,0.18,0.45,0.55,234,313,0.19,0.11,2,39.01
182,2024,10,Autumn,Saree,39.01,-0.13904215404987874,40.385000000000005,117,0.59,3661.32,4.11,0.14,0.18,0.29,0.17,0.33,0.5,0.18,0.82,185,223,0.16,0.05,0,38.63
183,2024,10,Autumn,Saree,38.63,-0.009741092027685139,41.185,107,0.43,3014.17,4.13,0.46,0.66,0.08,0.62,0.28,0.1,0.66,0.34,197,214,0.21,0.42,1,37.85
184,2024,10,Autumn,Saree,37.85,-0.020191560962982136,40.2,121,0.61,3633.48,3.81,0.33,0.03,0.33,0.69,0.39,0.0,0.03,0.97,241,258,0.19,0.12,1,35.4
185,2024,11,Autumn,Saree,35.4,-0.0647291941875826,37.722500000000004,99,0.76,3502.02,4.51,0.39,0.29,0.39,0.16,0.28,0.56,0.29,0.71,180,283,0.15,0.21,0,39.81
186,2024,11,Autumn,Saree,39.81,0.12457627118644088,37.9225,122,0.8,3568.65,3.6,0.67,0.38,0.04,0.17,0.17,0.66,0.38,0.62,256,273,0.19,0.15,2,38.04
187,2024,11,Autumn,Saree,38.04,-0.04446119065561427,37.775000000000006,100,0.84,3347.74,3.84,0.02,0.46,0.02,0.29,0.22,0.49,0.46,0.54,205,323,0.19,0.52,1,43.26
188,2024,11,Autumn,Saree,43.26,0.13722397476340698,39.1275,144,0.68,3571.31,3.79,0.1,0.6,0.25,0.24,0.31,0.45,0.6,0.4,257,334,0.16,0.22,2,37.28
189,2024,12,Winter,Saree,37.28,-0.13823393435043918,39.5975,129,0.45,3587.98,4.49,0.24,0.54,0.29,0.63,0.67,0.0,0.54,0.46,238,297,0.19,0.31,0,37.4
190,2024,12,Winter,Saree,37.4,0.0032188841201716833,38.995,97,0.84,3778.09,3.93,0.13,0.64,0.02,0.25,0.3,0.45,0.64,0.36,206,296,0.27,0.5,1,38.78
191,2024,12,Winter,Saree,38.78,0.036898395721925104,39.18,113,0.49,3869.84,4.25,0.14,0.66,0.29,0.35,0.16,0.49,0.66,0.34,221,268,0.17,0.45,1,49.93
192,2024,12,Winter,Saree,49.93,0.28751933986591016,40.847500000000004,154,0.76,3694.05,4.14,0.18,0.37,0.19,0.12,0.05,0.83,0.37,0.63,259,291,0.21,0.1,2,38.1
193,2025,1,Winter,Saree,38.1,-0.23693170438614053,41.0525,125,0.5,3641.29,3.89,0.55,0.3,0.36,0.13,0.93,0.0,0.3,0.7,215,263,0.19,0.32,0,41.6
194,2025,1,Winter,Saree,41.6,0.09186351706036744,42.1025,135,0.81,3577.43,3.8,0.32,0.64,0.42,0.09,0.27,0.64,0.64,0.36,240,265,0.19,0.58,2,40.91
195,2025,1,Winter,Saree,40.91,-0.01658653846153857,42.635,117,0.59,3219.3,4.33,0.47,0.69,0.14,0.25,0.46,0.29,0.69,0.31,207,236,0.16,0.26,1,35.55
196,2025,1,Winter,Saree,35.55,-0.1310193106819848,39.04,104,0.59,3496.3,4.21,0.28,0.4,0.03,0.73,0.19,0.08,0.4,0.6,228,301,0.18,0.21,0,41.45
197,2025,2,Winter,Saree,41.45,0.16596343178621686,39.8775,137,0.62,3231.98,4.57,0.61,0.34,0.15,0.43,0.25,0.32,0.34,0.66,212,280,0.12,0.17,2,40.21
198,2025,2,Winter,Saree,40.21,-0.02991556091676728,39.53,97,0.65,3556.9,3.83,0.07,0.72,0.13,0.52,0.52,0.0,0.72,0.28,211,278,0.19,0.14,1,42.99
199,2025,2,Winter,Saree,42.99,0.06913703058940568,40.050000000000004,135,0.36,3520.65,4.04,0.26,0.19,0.32,0.17,0.74,0.09,0.19,0.81,243,325,0.05,0.16,2,39.1
200,2025,2,Winter,Saree,39.1,-0.09048615957199346,40.9375,113,0.36,3092.66,4.25,0.4,0.2,0.25,0.72,0.42,0.0,0.2,0.8,204,265,0.18,0.07,0,38.17
201,2025,3,Summer,Saree,38.17,-0.02378516624040916,40.11750000000001,112,0.83,3567.9,3.58,0.32,0.36,0.07,0.47,0.17,0.36,0.36,0.64,226,318,0.22,0.35,1,36.83
202,2025,3,Summer,Saree,36.83,-0.03510610427036953,39.2725,111,0.88,3252.62,3.92,0.09,0.14,0.29,0.5,0.43,0.07,0.14,0.86,205,260,0.2,0.05,1,39.2
203,2025,3,Summer,Saree,39.2,0.06434971490632657,38.325,100,0.76,3493.91,4.12,0.45,0.34,0.05,0.3,0.53,0.17,0.34,0.66,220,285,0.12,0.27,2,35.93
204,2025,3,Summer,Saree,35.93,-0.08341836734693886,37.5325,119,0.47,3470.13,4.0,0.25,0.32,0.21,0.32,0.61,0.07,0.32,0.68,236,310,0.22,0.2,0,38.59
205,2025,4,Summer,Saree,38.59,0.07403284163651547,37.6375,137,0.38,3611.32,4.05,0.43,0.35,0.03,0.75,0.36,0.0,0.35,0.65,226,296,0.27,0.03,2,39.54
206,2025,4,Summer,Saree,39.54,0.0246177766260689,38.315,128,0.35,3311.66,3.65,0.2,0.16,0.02,0.04,0.82,0.14,0.16,0.84,218,274,0.28,0.13,1,45.19
207,2025,4,Summer,Saree,45.19,0.14289327263530605,39.8125,135,0.57,3142.72,4.51,0.27,0.15,0.11,0.34,0.2,0.46,0.15,0.85,243,310,0.23,0.14,2,42.5
208,2025,4,Summer,Saree,42.5,-0.05952644390351847,41.455,124,0.61,3579.46,3.73,0.45,0.41,0.11,0.18,0.39,0.43,0.41,0.59,248,320,0.13,0.16,0,39.25
209,2025,5,Summer,Saree,39.25,-0.07647058823529407,41.62,127,0.71,3290.45,3.44,0.15,0.23,0.0,0.57,0.61,0.0,0.23,0.77,225,235,0.26,0.05,0,39.15
210,2025,5,Summer,Saree,39.15,-0.002547770700636942,41.5225,124,0.4,3539.46,4.49,0.31,0.79,0.41,0.46,0.27,0.27,0.79,0.21,254,261,0.18,0.43,1,36.65
211,2025,5,Summer,Saree,36.65,-0.0638569604086846,39.3875,87,0.39,3099.03,3.65,0.2,0.56,0.2,0.59,0.41,0.0,0.56,0.44,220,284,0.16,0.44,0,42.96
212,2025,5,Summer,Saree,42.96,0.17216916780354707,39.5025,132,0.59,3545.16,4.32,0.73,0.35,0.07,0.21,0.24,0.55,0.35,0.65,228,294,0.29,0.2,2,38.41
213,2025,6,Monsoon,Saree,38.41,-0.10591247672253268,39.2925,110,0.48,3446.84,4.62,0.57,0.34,0.28,0.13,0.15,0.72,0.34,0.66,236,280,0.23,0.2,0,36.83
214,2025,6,Monsoon,Saree,36.83,-0.04113512106222339,38.7125,118,0.43,3682.87,4.24,0.04,0.26,0.16,0.23,0.08,0.69,0.26,0.74,225,274,0.25,0.02,1,37.45
215,2025,6,Monsoon,Saree,37.45,0.016834102633722647,38.9125,97,0.42,3616.02,4.46,0.28,0.29,0.16,0.54,0.3,0.16,0.29,0.71,194,290,0.19,0.11,1,38.64
216,2025,6,Monsoon,Saree,38.64,0.031775700934579376,37.832499999999996,123,0.69,3361.92,4.28,0.43,0.24,0.18,0.44,0.03,0.53,0.24,0.76,231,263,0.21,0.14,1,34.44
217,2025,7,Monsoon,Saree,34.44,-0.10869565217391308,36.839999999999996,102,0.35,3898.03,3.5,0.31,0.16,0.17,0.32,0.39,0.29,0.16,0.84,184,255,0.13,0.15,0,40.28
218,2025,7,Monsoon,Saree,40.28,0.1695702671312429,37.7025,119,0.9,3205.26,3.93,0.43,0.12,0.13,0.57,0.17,0.26,0.12,0.88,255,266,0.23,0.67,2,42.02
219,2025,7,Monsoon,Saree,42.02,0.04319761668321753,38.845,131,0.84,3307.43,3.86,0.53,0.14,0.09,0.22,0.61,0.17,0.14,0.86,199,237,0.24,0.09,1,36.62
220,2025,7,Monsoon,Saree,36.62,-0.12851023322227528,38.34,119,0.55,3649.09,4.61,0.18,0.53,0.06,0.22,0.36,0.42,0.53,0.47,222,229,0.09,0.15,0,41.51
221,2025,8,Monsoon,Saree,41.51,0.13353358820316763,40.1075,137,0.45,3841.81,4.0,0.08,0.33,0.33,0.65,0.32,0.03,0.33,0.67,218,330,0.18,0.15,2,43.51
222,2025,8,Monsoon,Saree,43.51,0.04818116116598414,40.915,136,0.87,3306.71,4.31,0.34,0.58,0.07,0.63,0.61,0.0,0.58,0.42,274,259,0.2,0.31,1,39.23
223,2025,8,Monsoon,Saree,39.23,-0.09836819122040918,40.2175,110,0.43,3181.45,4.39,0.53,0.43,0.15,0.17,0.52,0.31,0.43,0.57,251,260,0.19,0.12,0,39.77
224,2025,8,Monsoon,Saree,39.77,0.01376497578383895,41.004999999999995,132,0.56,3516.5,4.06,0.2,0.34,0.01,0.52,0.14,0.34,0.34,0.66,200,289,0.25,0.29,1,39.38
225,2025,9,Autumn,Saree,39.38,-0.009806386723661076,40.4725,101,0.64,3215.65,3.73,0.18,0.66,0.04,0.32,0.44,0.24,0.66,0.34,232,291,0.2,0.08,1,37.62
226,2025,9,Autumn,Saree,37.62,-0.04469273743016777,39.0,122,0.66,3062.93,4.02,0.21,0.45,0.01,0.31,0.42,0.27,0.45,0.55,192,296,0.27,0.52,1,38.31
227,2025,9,Autumn,Saree,38.31,0.018341307814992103,38.77,115,0.52,3721.58,4.47,0.05,0.28,0.17,0.11,0.21,0.68,0.28,0.72,239,259,0.18,0.2,1,41.55
228,2025,9,Autumn,Saree,41.55,0.08457321848081434,39.214999999999996,125,0.8,3493.76,4.39,0.21,0.45,0.07,0.55,0.57,0.0,0.45,0.55,233,266,0.21,0.59,2,37.45
229,2025,10,Autumn,Saree,37.45,-0.09867629362214192,38.7325,96,0.83,3436.85,4.24,0.37,0.07,0.05,0.36,0.36,0.28,0.07,0.93,247,298,0.14,0.03,0,39.89
230,2025,10,Autumn,Saree,39.89,0.0651535380507342,39.3,131,0.76,3631.34,4.21,0.44,0.45,0.05,0.81,0.17,0.02,0.45,0.55,219,298,0.29,0.31,2,40.65
231,2025,10,Autumn,Saree,40.65,0.019052394083730162,39.885,122,0.31,3668.23,3.87,0.38,0.48,0.2,0.58,0.4,0.02,0.48,0.52,191,258,0.24,0.25,1,39.81
232,2025,10,Autumn,Saree,39.81,-0.020664206642066363,39.45,114,0.33,3456.48,3.79,0.12,0.64,0.06,0.15,0.16,0.69,0.64,0.36,221,288,0.23,0.24,1,34.72
233,2025,11,Autumn,Saree,34.72,-0.12785732228083402,38.7675,98,0.33,3420.29,4.44,0.62,0.16,0.17,0.64,0.09,0.27,0.16,0.84,236,257,0.12,0.5,0,36.14
234,2025,11,Autumn,Saree,36.14,0.040898617511520685,37.83,117,0.5,3187.62,4.49,0.16,0.51,0.08,0.28,0.43,0.29,0.51,0.49,249,280,0.29,0.16,1,35.41
235,2025,11,Autumn,Saree,35.41,-0.020199225235196572,36.519999999999996,115,0.66,3609.58,4.42,0.22,0.67,0.03,0.42,0.3,0.28,0.67,0.33,238,280,0.16,0.24,1,40.37
236,2025,11,Autumn,Saree,40.37,0.14007342558599278,36.66,117,0.35,3607.05,3.65,0.1,0.2,0.34,0.44,0.49,0.07,0.2,0.8,229,266,0.21,0.41,2,34.15
237,2025,12,Winter,Saree,34.15,-0.15407480802576168,36.5175,96,0.69,3202.31,4.23,0.12,0.44,0.37,0.36,0.25,0.39,0.44,0.56,239,280,0.3,0.34,0,36.88
238,2025,12,Winter,Saree,36.88,0.07994143484626659,36.7025,109,0.82,3803.93,4.5,0.12,0.19,0.14,0.08,0.16,0.76,0.19,0.81,244,267,0.17,0.26,2,36.91
239,2025,12,Winter,Saree,36.91,0.0008134490238609349,37.0775,127,0.75,3844.62,3.8,0.24,0.16,0.1,0.55,0.31,0.14,0.16,0.84,220,289,0.26,0.24,1,36.39
1,2021,1,Winter,Streetwear,45.33,0.0,48.1,137,0.52,1851.98,4.33,0.57,0.28,0.26,0.11,0.63,0.26,0.28,0.72,256,309,0.26,0.22,1,51.27
2,2021,1,Winter,Streetwear,51.27,0.13103904698874924,48.1,152,0.89,1819.4,4.28,0.06,0.36,0.1,0.38,0.46,0.16,0.36,0.64,257,291,0.21,0.24,2,53.18
3,2021,1,Winter,Streetwear,53.18,0.0372537546323386,48.1,150,0.63,1799.34,4.56,0.39,0.14,0.06,0.29,0.26,0.45,0.14,0.86,238,312,0.21,0.17,1,42.62
4,2021,1,Winter,Streetwear,42.62,-0.1985708913125236,48.1,116,0.79,1840.74,3.68,0.18,0.31,0.04,0.23,0.4,0.37,0.31,0.69,228,314,0.15,0.5,0,51.24
5,2021,2,Winter,Streetwear,51.24,0.2022524636320977,49.5775,159,0.4,2016.72,4.05,0.11,0.12,0.35,0.8,0.28,0.0,0.12,0.88,264,330,0.24,0.22,2,48.2
6,2021,2,Winter,Streetwear,48.2,-0.059328649492583874,48.81,128,0.69,2200.35,4.42,0.45,0.18,0.29,0.43,0.24,0.33,0.18,0.82,261,225,0.26,0.04,0,50.17
7,2021,2,Winter,Streetwear,50.17,0.040871369294605886,48.057500000000005,162,0.35,1665.3,4.18,0.72,0.21,0.11,0.72,0.83,0.0,0.21,0.79,283,324,0.26,0.32,1,57.67
8,2021,2,Winter,Streetwear,57.67,0.14949172812437705,51.82,166,0.88,1948.42,4.19,0.16,0.18,0.02,0.65,0.35,0.0,0.18,0.82,276,322,0.16,0.1,2,51.05
9,2021,3,Summer,Streetwear,51.05,-0.11479105254031563,51.77250000000001,151,0.51,1624.4,3.85,0.21,0.23,0.08,0.53,0.74,0.0,0.23,0.77,241,274,0.23,0.03,0,52.6
10,2021,3,Summer,Streetwear,52.6,0.03036238981390804,52.8725,176,0.64,1755.31,4.0,0.05,0.6,0.19,0.67,0.34,0.0,0.6,0.4,278,313,0.26,0.22,1,55.33
11,2021,3,Summer,Streetwear,55.33,0.05190114068441054,54.162499999999994,153,0.59,1626.99,3.51,0.4,0.12,0.11,0.31,0.37,0.32,0.12,0.88,266,300,0.21,0.19,2,47.69
12,2021,3,Summer,Streetwear,47.69,-0.13808060726549798,51.6675,145,0.31,1770.36,3.94,0.45,0.56,0.04,0.03,0.42,0.55,0.56,0.44,221,323,0.24,0.35,0,55.35
13,2021,4,Summer,Streetwear,55.35,0.16062067519396117,52.74250000000001,174,0.74,1915.93,4.34,0.14,0.03,0.19,0.75,0.28,0.0,0.03,0.97,272,306,0.23,0.28,2,54.14
14,2021,4,Summer,Streetwear,54.14,-0.021860885275519437,53.1275,160,0.69,1676.09,4.42,0.51,0.12,0.23,0.78,0.2,0.02,0.12,0.88,258,260,0.2,0.13,1,51.78
15,2021,4,Summer,Streetwear,51.78,-0.043590690801625365,52.24,157,0.32,1704.13,4.25,0.33,0.28,0.02,0.7,0.39,0.0,0.28,0.72,258,290,0.15,0.04,1,55.56
16,2021,4,Summer,Streetwear,55.56,0.07300115874855151,54.2075,161,0.43,1868.99,4.67,0.66,0.55,0.03,0.35,0.17,0.48,0.55,0.45,246,305,0.26,0.22,2,51.65
17,2021,5,Summer,Streetwear,51.65,-0.07037437005039604,53.282500000000006,140,0.88,1930.64,4.42,0.45,0.39,0.13,0.24,0.19,0.57,0.39,0.61,257,314,0.17,0.34,0,55.62
18,2021,5,Summer,Streetwear,55.62,0.076863504356244,53.6525,171,0.66,1660.83,3.74,0.34,0.53,0.18,0.82,0.36,0.0,0.53,0.47,242,294,0.16,0.39,2,51.37
19,2021,5,Summer,Streetwear,51.37,-0.07641136281912986,53.55,133,0.64,1662.8,3.56,0.04,0.17,0.02,0.39,0.49,0.12,0.17,0.83,296,332,0.21,0.36,0,57.13
20,2021,5,Summer,Streetwear,57.13,0.11212770099279745,53.942499999999995,174,0.85,1937.41,4.54,0.26,0.06,0.04,0.37,0.16,0.47,0.06,0.94,265,337,0.21,0.37,2,56.14
21,2021,6,Monsoon,Streetwear,56.14,-0.017328899002275522,55.065,185,0.51,1472.39,3.56,0.4,0.09,0.05,0.42,0.22,0.36,0.09,0.91,272,316,0.19,0.17,1,56.15
22,2021,6,Monsoon,Streetwear,56.15,0.00017812611328826833,55.1975,170,0.41,1493.46,4.04,0.18,0.12,0.06,0.21,0.51,0.28,0.12,0.88,251,309,0.28,0.15,1,50.6
23,2021,6,Monsoon,Streetwear,50.6,-0.09884238646482635,55.005,154,0.75,1601.66,3.91,0.27,0.16,0.01,0.36,0.89,0.0,0.16,0.84,277,295,0.24,0.25,0,51.96
24,2021,6,Monsoon,Streetwear,51.96,0.026877470355731292,53.7125,138,0.59,7225.86,4.15,0.57,0.28,0.17,0.51,0.56,0.0,0.28,0.72,259,254,0.14,0.54,1,56.51
25,2021,7,Monsoon,Streetwear,56.51,0.0875673595073132,53.805,166,0.31,1821.76,3.57,0.02,0.36,0.04,0.39,0.11,0.5,0.36,0.64,272,350,0.18,0.16,2,53.93
26,2021,7,Monsoon,Streetwear,53.93,-0.04565563617058921,53.25,175,0.43,1736.98,4.04,0.55,0.69,0.08,0.69,0.44,0.0,0.69,0.31,257,305,0.18,0.4,1,56.26
27,2021,7,Monsoon,Streetwear,56.26,0.043204153532356626,54.665,179,0.57,1734.45,3.77,0.14,0.08,0.07,0.33,0.13,0.54,0.08,0.92,223,293,0.1,0.19,1,59.44
28,2021,7,Monsoon,Streetwear,59.44,0.056523284749377956,56.535,188,0.57,1652.05,3.7,0.39,0.13,0.09,0.49,0.55,0.0,0.13,0.87,264,344,0.17,0.42,2,54.23
29,2021,8,Monsoon,Streetwear,54.23,-0.08765141318977121,55.964999999999996,148,0.41,1773.16,4.26,0.24,0.37,0.23,0.36,0.35,0.29,0.37,0.63,267,323,0.18,0.21,0,58.47
30,2021,8,Monsoon,Streetwear,58.47,0.07818550617739262,57.099999999999994,173,0.86,1815.91,4.33,0.5,0.2,0.06,0.69,0.61,0.0,0.2,0.8,262,292,0.18,0.31,2,53.67
31,2021,8,Monsoon,Streetwear,53.67,-0.08209338122113896,56.4525,162,0.75,2103.09,4.21,0.36,0.03,0.04,0.36,0.3,0.34,0.03,0.97,249,359,0.22,0.05,0,53.39
32,2021,8,Monsoon,Streetwear,53.39,-0.005217067262902941,54.94,169,0.43,1965.25,4.73,0.14,0.7,0.22,0.49,0.23,0.28,0.7,0.3,276,305,0.27,0.13,1,48.43
33,2021,9,Autumn,Streetwear,48.43,-0.09290129237684963,53.49,144,0.34,1332.37,4.43,0.6,0.21,0.18,0.35,0.57,0.08,0.21,0.79,250,330,0.19,0.19,0,60.34
34,2021,9,Autumn,Streetwear,60.34,0.24592194920503818,53.9575,186,0.84,1950.75,3.8,0.37,0.64,0.04,0.25,0.7,0.05,0.64,0.36,274,348,0.22,0.09,2,57.92
35,2021,9,Autumn,Streetwear,57.92,-0.04010606562810737,55.019999999999996,170,0.38,2142.22,4.05,0.5,0.11,0.12,0.04,0.31,0.65,0.11,0.89,287,288,0.17,0.58,1,54.69
36,2021,9,Autumn,Streetwear,54.69,-0.05576657458563539,55.345,160,0.43,1985.95,3.82,0.18,0.43,0.27,0.07,0.18,0.75,0.43,0.57,249,326,0.27,0.71,0,63.17
37,2021,10,Autumn,Streetwear,63.17,0.15505576887913697,59.03,170,0.82,1517.3,3.99,0.41,0.44,0.01,0.42,0.18,0.4,0.44,0.56,266,300,0.21,0.02,2,57.12
38,2021,10,Autumn,Streetwear,57.12,-0.09577331011556123,58.225,164,0.7,1752.44,4.24,0.36,0.22,0.1,0.09,0.19,0.72,0.22,0.78,269,293,0.18,0.16,0,59.13
39,2021,10,Autumn,Streetwear,59.13,0.0351890756302522,58.5275,169,0.4,1694.69,3.7,0.1,0.23,0.09,0.35,0.32,0.33,0.23,0.77,266,288,0.2,0.34,1,51.91
40,2021,10,Autumn,Streetwear,51.91,-0.12210383899881627,57.8325,150,0.61,1900.18,3.81,0.15,0.53,0.26,0.25,0.12,0.63,0.53,0.47,251,331,0.13,0.2,0,61.25
41,2021,11,Autumn,Streetwear,61.25,0.1799267963783473,57.3525,201,0.44,1817.06,3.77,0.03,0.78,0.32,0.09,0.15,0.76,0.78,0.22,267,329,0.15,0.12,2,59.92
42,2021,11,Autumn,Streetwear,59.92,-0.021714285714285686,58.052499999999995,212,0.4,1908.0,4.21,0.38,0.11,0.24,0.29,0.67,0.04,0.11,0.89,269,313,0.18,0.19,1,54.68
43,2021,11,Autumn,Streetwear,54.68,-0.08744993324432582,56.94,163,0.33,1328.46,3.93,0.11,0.32,0.03,0.13,0.43,0.44,0.32,0.68,244,306,0.27,0.1,0,56.67
44,2021,11,Autumn,Streetwear,56.67,0.03639356254572057,58.13,173,0.52,1962.01,3.88,0.24,0.71,0.02,0.29,0.62,0.09,0.71,0.29,272,321,0.21,0.13,1,56.23
45,2021,12,Winter,Streetwear,56.23,-0.007764249161814063,56.875,182,0.67,1762.06,4.35,0.18,0.23,0.19,0.55,0.59,0.0,0.23,0.77,234,313,0.22,0.43,1,56.79
46,2021,12,Winter,Streetwear,56.79,0.00995909656766858,56.092499999999994,178,0.43,2021.35,4.22,0.09,0.4,0.03,0.33,0.27,0.4,0.4,0.6,244,320,0.19,0.26,1,50.42
47,2021,12,Winter,Streetwear,50.42,-0.11216763514703287,55.0275,145,0.74,1727.22,3.91,0.02,0.26,0.15,0.69,0.42,0.0,0.26,0.74,222,348,0.17,0.27,0,60.17
48,2021,12,Winter,Streetwear,60.17,0.19337564458548195,55.902499999999996,176,0.54,1920.74,4.52,0.44,0.28,0.06,0.18,0.18,0.64,0.28,0.72,285,293,0.23,0.09,2,58.88
49,2022,1,Winter,Streetwear,58.88,-0.021439255442911698,56.565,170,0.43,2123.41,3.87,0.15,0.48,0.2,0.38,0.17,0.45,0.48,0.52,270,362,0.23,0.34,1,57.97
50,2022,1,Winter,Streetwear,57.97,-0.01545516304347827,56.86,174,0.53,1826.05,4.25,0.23,0.08,0.02,0.21,0.63,0.16,0.08,0.92,238,325,0.21,0.23,1,55.31
51,2022,1,Winter,Streetwear,55.31,-0.04588580300155243,58.082499999999996,154,0.89,1829.86,4.04,0.58,0.51,0.01,0.15,0.24,0.61,0.51,0.49,261,327,0.18,0.54,1,57.29
52,2022,1,Winter,Streetwear,57.29,0.03579822816850475,57.362500000000004,171,0.67,1458.15,4.22,0.03,0.3,0.05,0.4,0.48,0.12,0.3,0.7,230,302,0.26,0.13,1,56.76
53,2022,2,Winter,Streetwear,56.76,-0.009251178216093559,56.832499999999996,173,0.88,2084.79,4.52,0.1,0.73,0.05,0.81,0.59,0.0,0.73,0.27,242,304,0.19,0.22,1,59.21
54,2022,2,Winter,Streetwear,59.21,0.043164200140944464,57.142500000000005,181,0.7,2010.08,4.15,0.34,0.14,0.1,0.24,0.15,0.61,0.14,0.86,265,300,0.26,0.11,1,62.29
55,2022,2,Winter,Streetwear,62.29,0.05201824016213474,58.887499999999996,182,0.45,1520.91,4.24,0.4,0.32,0.4,0.28,0.25,0.47,0.32,0.68,299,293,0.27,0.17,2,57.05
56,2022,2,Winter,Streetwear,57.05,-0.08412265211109327,58.8275,161,0.65,1972.93,4.06,0.2,0.12,0.06,0.75,0.38,0.0,0.12,0.88,249,333,0.23,0.21,0,66.49
57,2022,3,Summer,Streetwear,66.49,0.16546888694127948,61.26,196,0.41,1757.49,3.97,0.12,0.32,0.03,0.63,0.25,0.12,0.32,0.68,263,298,0.24,0.5,2,56.19
58,2022,3,Summer,Streetwear,56.19,-0.15491051285907653,60.504999999999995,162,0.72,1463.51,3.96,0.39,0.09,0.39,0.6,0.55,0.0,0.09,0.91,253,311,0.2,0.38,0,58.86
59,2022,3,Summer,Streetwear,58.86,0.047517351841964706,59.647499999999994,178,0.33,6343.47,3.94,0.31,0.38,0.03,0.46,0.2,0.34,0.38,0.62,272,322,0.12,0.22,1,58.77
60,2022,3,Summer,Streetwear,58.77,-0.001529051987767538,60.07749999999999,181,0.84,1706.57,4.19,0.4,0.47,0.07,0.68,0.71,0.0,0.47,0.53,275,310,0.26,0.03,1,61.04
61,2022,4,Summer,Streetwear,61.04,0.03862514888548563,58.715,184,0.35,2193.94,4.34,0.4,0.51,0.0,0.44,0.17,0.39,0.51,0.49,293,320,0.11,0.18,1,57.71
62,2022,4,Summer,Streetwear,57.71,-0.054554390563564814,59.095,173,0.42,2012.44,3.76,0.11,0.33,0.34,0.48,0.05,0.47,0.33,0.67,205,283,0.16,0.25,0,58.87
63,2022,4,Summer,Streetwear,58.87,0.02010050251256268,59.0975,163,0.32,1629.68,4.39,0.35,0.23,0.21,0.65,0.5,0.0,0.23,0.77,290,273,0.22,0.16,1,58.61
64,2022,4,Summer,Streetwear,58.61,-0.004416510956344433,59.057500000000005,176,0.88,1760.5,3.57,0.14,0.38,0.03,0.53,0.54,0.0,0.38,0.62,264,295,0.25,0.26,1,69.61
